subject,rank,observed_frequency,fitted_frequency,model,fit_input
jsoncpp,58.0,673.0,771.4318760852168,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,59.0,673.0,770.1769055838746,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,60.0,673.0,768.9318257291367,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,61.0,673.0,767.6964974811978,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,62.0,673.0,766.4707846029937,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,63.0,673.0,765.254553586818,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,64.0,673.0,764.0476735832952,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,65.0,673.0,762.850016332624,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,66.0,673.0,761.661456098002,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,67.0,673.0,760.4818696011522,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,68.0,673.0,759.3111359598722,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,69.0,673.0,758.1491366275292,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,70.0,673.0,756.9957553344319,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,71.0,673.0,755.850878031009,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,72.0,673.0,754.7143928327268,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,73.0,673.0,753.5861899666882,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,74.0,673.0,752.4661617198442,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,75.0,673.0,751.3542023887687,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,76.0,673.0,750.2502082309351,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,77.0,673.0,749.1540774174432,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,78.0,673.0,748.0657099871468,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,79.0,673.0,746.9850078021299,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,80.0,673.0,745.911874504488,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,81.0,673.0,744.8462154743656,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,82.0,673.0,743.7879377892108,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,83.0,673.0,742.7369501841996,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,84.0,673.0,741.693163013798,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,85.0,673.0,740.6564882144146,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,86.0,673.0,739.6268392681133,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,87.0,673.0,738.6041311673478,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,88.0,673.0,737.5882803806851,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,89.0,673.0,736.5792048194825,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,90.0,673.0,735.5768238054914,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,91.0,673.0,734.5810580393519,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,92.0,673.0,733.5918295699544,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,93.0,673.0,732.6090617646352,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,94.0,673.0,731.6326792801835,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,95.0,673.0,730.6626080346298,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,96.0,673.0,729.6987751797944,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,97.0,673.0,728.7411090745688,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,98.0,673.0,727.7895392589078,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,99.0,673.0,726.8439964285112,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,100.0,673.0,725.9044124101712,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,101.0,673.0,724.9707201377671,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,102.0,673.0,724.0428536288848,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,103.0,673.0,723.1207479620433,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,104.0,673.0,722.2043392545103,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,105.0,673.0,721.2935646406866,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,106.0,673.0,720.3883622510434,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,107.0,673.0,719.4886711915965,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,108.0,673.0,718.5944315238992,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,109.0,673.0,717.7055842455397,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,110.0,673.0,716.822071271129,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,111.0,673.0,715.943835413761,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,112.0,673.0,715.070820366935,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,113.0,673.0,714.202970686925,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,114.0,673.0,713.340231775583,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,115.0,673.0,712.4825498635623,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,116.0,673.0,711.6298719939522,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,117.0,673.0,710.7821460063074,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,118.0,673.0,709.9393205210655,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,119.0,673.0,709.1013449243378,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,120.0,673.0,708.2681693530648,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,121.0,673.0,707.4397446805255,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,122.0,673.0,706.61602250219,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,123.0,673.0,705.7969551219072,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,124.0,673.0,704.9824955384162,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,125.0,673.0,704.1725974321737,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,126.0,673.0,703.3672151524893,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,127.0,673.0,702.5663037049582,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,128.0,673.0,701.7698187391843,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,129.0,673.0,700.9777165367861,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,130.0,673.0,700.1899539996776,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,131.0,673.0,699.4064886386147,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,132.0,673.0,698.6272785620038,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,133.0,673.0,697.8522824649615,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,134.0,673.0,697.081459618622,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,135.0,673.0,696.3147698596831,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,136.0,673.0,695.5521735801856,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,137.0,673.0,694.7936317175205,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,138.0,673.0,694.0391057446565,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,139.0,673.0,693.2885576605836,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,140.0,673.0,692.5419499809653,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,141.0,673.0,691.7992457289965,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,142.0,673.0,691.060408426459,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,143.0,673.0,690.3254020849718,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,144.0,673.0,689.5941911974293,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,145.0,673.0,688.8667407296249,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,146.0,673.0,688.1430161120527,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,147.0,673.0,687.422983231884,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,148.0,673.0,686.7066084251153,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,149.0,673.0,685.9938584688811,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,150.0,673.0,685.2847005739288,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,151.0,673.0,684.5791023772532,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,152.0,673.0,683.8770319348818,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,153.0,673.0,683.178457714813,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,154.0,673.0,682.4833485900996,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,155.0,673.0,681.7916738320746,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,156.0,673.0,681.1034031037179,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,157.0,673.0,680.4185064531573,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,158.0,673.0,679.7369543073025,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,159.0,673.0,679.0587174656099,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,160.0,673.0,678.3837670939716,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,161.0,673.0,677.7120747187289,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,162.0,673.0,677.0436122208064,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,163.0,673.0,676.3783518299624,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,164.0,673.0,675.716266119155,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,165.0,673.0,675.0573279990198,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,166.0,673.0,674.4015107124565,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,167.0,673.0,673.7487878293227,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,168.0,673.0,673.0991332412327,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,169.0,673.0,672.4525211564559,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,170.0,673.0,671.8089260949171,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,171.0,673.0,671.1683228832925,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,172.0,673.0,670.5306866502015,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,173.0,673.0,669.8959928214899,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,174.0,673.0,669.2642171156056,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,175.0,673.0,668.635335539061,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,176.0,673.0,668.0093243819836,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,177.0,673.0,667.3861602137495,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,178.0,673.0,666.7658198787014,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,179.0,673.0,666.148280491946,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,180.0,673.0,665.533519435231,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,181.0,673.0,664.9215143528991,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,182.0,673.0,664.3122431479178,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,183.0,673.0,663.7056839779833,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,184.0,673.0,663.101815251696,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,185.0,673.0,662.500615624807,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,186.0,673.0,661.9020639965335,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,187.0,673.0,661.3061395059419,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,188.0,673.0,660.7128215283977,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,189.0,673.0,660.122089672079,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,190.0,673.0,659.533923774553,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,191.0,673.0,658.9483038994167,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,192.0,673.0,658.3652103329953,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,193.0,673.0,657.784623581102,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,194.0,673.0,657.2065243658545,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,195.0,673.0,656.6308936225502,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,196.0,673.0,656.0577124965934,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,197.0,673.0,655.4869623404815,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,198.0,673.0,654.9186247108412,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,199.0,673.0,654.3526813655176,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,200.0,673.0,653.7891142607151,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,201.0,673.0,653.227905548188,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,202.0,673.0,652.6690375724793,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,203.0,673.0,652.1124928682088,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,204.0,673.0,651.5582541574073,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,205.0,673.0,651.0063043468965,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,206.0,673.0,650.4566265257149,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,207.0,673.0,649.9092039625878,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,208.0,673.0,649.364020103439,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,209.0,673.0,648.8210585689471,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,210.0,673.0,648.2803031521421,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,211.0,673.0,647.7417378160421,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,212.0,673.0,647.2053466913314,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,213.0,673.0,646.6711140740765,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,214.0,673.0,646.1390244234808,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,215.0,673.0,645.6090623596766,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,216.0,673.0,645.0812126615544,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,217.0,673.0,644.5554602646276,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
