subject,rank,observed_frequency,fitted_frequency,model,fit_input
parserf,107.0,673.0,1061.758004473251,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,108.0,673.0,1059.401722129454,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,109.0,673.0,1057.061932528355,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,110.0,673.0,1054.73844214163,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,111.0,673.0,1052.4310606194445,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,112.0,673.0,1050.1396007234841,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,113.0,673.0,1047.8638782617065,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,114.0,673.0,1045.6037120247577,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,115.0,673.0,1043.358923724007,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,116.0,673.0,1041.1293379311505,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,117.0,673.0,1038.9147820193368,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,118.0,673.0,1036.7150861057673,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,119.0,673.0,1034.5300829957323,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,120.0,673.0,1032.3596081280357,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,121.0,673.0,1030.2034995217725,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,122.0,673.0,1028.061597724414,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,123.0,673.0,1025.9337457611687,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,124.0,673.0,1023.8197890855765,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,125.0,673.0,1021.7195755313073,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,126.0,673.0,1019.6329552651213,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,127.0,673.0,1017.5597807409656,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,128.0,673.0,1015.4999066551699,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,129.0,673.0,1013.4531899027123,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,130.0,673.0,1011.4194895345261,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,131.0,673.0,1009.398666715814,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,132.0,673.0,1007.3905846853477,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,133.0,673.0,1005.3951087157208,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,134.0,673.0,1003.4121060745316,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,135.0,673.0,1001.4414459864676,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,136.0,673.0,999.4829995962692,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,137.0,673.0,997.5366399325482,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,138.0,673.0,995.602241872436,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,139.0,673.0,993.6796821070425,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,140.0,673.0,991.7688391076993,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,141.0,673.0,989.8695930929717,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,142.0,673.0,987.9818259964128,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,143.0,673.0,986.105421435046,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,144.0,673.0,984.2402646785511,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,145.0,673.0,982.38624261914,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,146.0,673.0,980.5432437421013,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,147.0,673.0,978.7111580969952,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,148.0,673.0,976.8898772694863,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,149.0,673.0,975.079294353793,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,150.0,673.0,973.2793039257392,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,151.0,673.0,971.4898020163938,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
