subject,rank,observed_frequency,fitted_frequency,model,fit_input
libxml2,59.0,673.0,1159.511116688587,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,60.0,673.0,1157.0856293269785,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,61.0,673.0,1154.680280517185,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,62.0,673.0,1152.294779515982,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,63.0,673.0,1149.928841539221,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,64.0,673.0,1147.5821876040268,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,65.0,673.0,1145.254544376109,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,66.0,673.0,1142.9456440219885,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,67.0,673.0,1140.6552240659526,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,68.0,673.0,1138.3830272515613,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,69.0,673.0,1136.128801407535,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,70.0,673.0,1133.8922993178564,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,71.0,673.0,1131.6732785959334,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,72.0,673.0,1129.471501562671,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,73.0,673.0,1127.2867351283114,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,74.0,673.0,1125.118750677902,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,75.0,673.0,1122.9673239602619,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,76.0,673.0,1120.8322349803182,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,77.0,673.0,1118.7132678946957,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,78.0,673.0,1116.610210910439,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,79.0,673.0,1114.522856186759,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,80.0,673.0,1112.450999739697,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,81.0,673.0,1110.3944413496013,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,82.0,673.0,1108.3529844713241,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,83.0,673.0,1106.326436147038,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,84.0,673.0,1104.3146069215845,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,85.0,673.0,1102.3173107602686,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,86.0,673.0,1100.3343649690157,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,87.0,673.0,1098.365590116808,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,88.0,673.0,1096.410809960327,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,89.0,673.0,1094.4698513707267,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,90.0,673.0,1092.5425442624644,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,91.0,673.0,1090.6287215241252,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,92.0,673.0,1088.728218951169,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,93.0,673.0,1086.8408751805414,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,94.0,673.0,1084.9665316270837,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,95.0,673.0,1083.1050324216878,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,96.0,673.0,1081.2562243511347,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,97.0,673.0,1079.4199567995656,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,98.0,673.0,1077.596081691533,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,99.0,673.0,1075.7844534365797,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,100.0,673.0,1073.9849288752996,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,101.0,673.0,1072.1973672268307,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,102.0,673.0,1070.4216300377382,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,103.0,673.0,1068.6575811322432,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,104.0,673.0,1066.905086563754,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,105.0,673.0,1065.1640145676595,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,106.0,673.0,1063.4342355153506,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,107.0,673.0,1061.715621869424,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,108.0,673.0,1060.00804814004,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,109.0,673.0,1058.3113908423936,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,110.0,673.0,1056.625528455269,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,111.0,673.0,1054.9503413806424,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,112.0,673.0,1053.285711904304,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,113.0,673.0,1051.6315241574664,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,114.0,673.0,1049.9876640793332,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,115.0,673.0,1048.3540193805948,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,116.0,673.0,1046.73047950783,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,117.0,673.0,1045.1169356087828,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,118.0,673.0,1043.5132804984898,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,119.0,673.0,1041.9194086262337,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,120.0,673.0,1040.3352160433,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,121.0,673.0,1038.7606003715139,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,122.0,673.0,1037.1954607725309,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,123.0,673.0,1035.639697917868,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,124.0,673.0,1034.0932139596446,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,125.0,673.0,1032.5559125020216,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,126.0,673.0,1031.0276985733146,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,127.0,673.0,1029.5084785987628,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,128.0,673.0,1027.9981603739357,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,129.0,673.0,1026.4966530387615,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,130.0,673.0,1025.0038670521574,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,131.0,673.0,1023.5197141672475,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,132.0,673.0,1022.0441074071504,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,133.0,673.0,1020.5769610413221,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,134.0,673.0,1019.1181905624398,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,135.0,673.0,1017.66771266381,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,136.0,673.0,1016.2254452172886,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,137.0,673.0,1014.7913072516985,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,138.0,673.0,1013.365218931731,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,139.0,673.0,1011.9471015373202,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,140.0,673.0,1010.5368774434747,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,141.0,673.0,1009.1344701005579,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,142.0,673.0,1007.7398040150016,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,143.0,673.0,1006.3528047304458,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,144.0,673.0,1004.97339880929,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,145.0,673.0,1003.6015138146462,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,146.0,673.0,1002.2370782926861,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,147.0,673.0,1000.8800217553664,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,148.0,673.0,999.53027466353,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,149.0,673.0,998.1877684103669,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,150.0,673.0,996.8524353052293,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,151.0,673.0,995.5242085577918,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,152.0,673.0,994.2030222625466,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,153.0,673.0,992.8888113836259,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,154.0,673.0,991.5815117399438,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,155.0,673.0,990.28105999065,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,156.0,673.0,988.9873936208845,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,157.0,673.0,987.7004509278324,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,158.0,673.0,986.4201710070637,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,159.0,673.0,985.1464937391565,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,160.0,673.0,983.8793597765949,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,161.0,673.0,982.6187105309345,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,162.0,673.0,981.3644881602303,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,163.0,673.0,980.1166355567188,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,164.0,673.0,978.8750963347505,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,165.0,673.0,977.6398148189652,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,166.0,673.0,976.4107360327034,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,167.0,673.0,975.1878056866518,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,168.0,673.0,973.970970167714,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,169.0,673.0,972.7601765281009,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,170.0,673.0,971.5553724746393,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,171.0,673.0,970.3565063582893,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,172.0,673.0,969.1635271638681,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,173.0,673.0,967.9763844999759,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,174.0,673.0,966.7950285891159,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,175.0,673.0,965.619410258008,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,176.0,673.0,964.4494809280894,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,177.0,673.0,963.2851926061984,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
