subject,rank,observed_frequency,fitted_frequency,model,fit_input
parsere,53.0,673.0,1186.2282429636975,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,54.0,673.0,1182.7215653060132,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,55.0,673.0,1179.2478506803125,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,56.0,673.0,1175.8065795477974,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,57.0,673.0,1172.3972438209732,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,58.0,673.0,1169.019346540245,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,59.0,673.0,1165.6724015616235,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,60.0,673.0,1162.3559332551029,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,61.0,673.0,1159.0694762132666,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,62.0,673.0,1155.812574969728,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,63.0,673.0,1152.5847837270026,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,64.0,673.0,1149.38566609345,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,65.0,673.0,1146.2147948289255,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,66.0,673.0,1143.071751598802,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,67.0,673.0,1139.9561267360398,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,68.0,673.0,1136.8675190109939,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,69.0,673.0,1133.8055354086628,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,70.0,673.0,1130.7697909130954,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,71.0,673.0,1127.759908298687,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,72.0,673.0,1124.7755179281019,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,73.0,673.0,1121.81625755658,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,74.0,673.0,1118.8817721423864,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,75.0,673.0,1115.9717136631778,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,76.0,673.0,1113.0857409380692,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,77.0,673.0,1110.2235194551927,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,78.0,673.0,1107.384721204548,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,79.0,673.0,1104.5690245159544,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,80.0,673.0,1101.7761139019208,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,81.0,673.0,1099.0056799052568,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,82.0,673.0,1096.2574189512602,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,83.0,673.0,1093.531033204315,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,84.0,673.0,1090.8262304287455,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,85.0,673.0,1088.1427238537826,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,86.0,673.0,1085.4802320424928,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,87.0,673.0,1082.8384787645364,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,88.0,673.0,1080.2171928726239,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,89.0,673.0,1077.6161081825423,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,90.0,673.0,1075.03496335663,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,91.0,673.0,1072.4735017905848,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,92.0,673.0,1069.9314715034923,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,93.0,673.0,1067.4086250309663,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,94.0,673.0,1064.9047193212975,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,95.0,673.0,1062.419515634512,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,96.0,673.0,1059.9527794442422,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,97.0,673.0,1057.5042803423185,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,98.0,673.0,1055.073791945994,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,99.0,673.0,1052.661091807713,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,100.0,673.0,1050.2659613273472,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,101.0,673.0,1047.8881856668138,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,102.0,673.0,1045.527553667003,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,103.0,673.0,1043.1838577669425,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,104.0,673.0,1040.8568939251238,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,105.0,673.0,1038.5464615429246,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,106.0,673.0,1036.2523633900641,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,107.0,673.0,1033.9744055320227,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,108.0,673.0,1031.712397259368,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,109.0,673.0,1029.466151018928,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,110.0,673.0,1027.2354823467547,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,111.0,673.0,1025.0202098028224,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,112.0,673.0,1022.8201549074076,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,113.0,673.0,1020.6351420791013,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,114.0,673.0,1018.4649985744031,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,115.0,673.0,1016.3095544288492,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,116.0,673.0,1014.1686423996291,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,117.0,673.0,1012.0420979096465,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,118.0,673.0,1009.9297589929821,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,119.0,673.0,1007.8314662417157,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,120.0,673.0,1005.7470627540686,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,121.0,673.0,1003.6763940838277,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,122.0,673.0,1001.6193081910137,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,123.0,673.0,999.5756553937563,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,124.0,673.0,997.5452883213454,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,125.0,673.0,995.5280618684188,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,126.0,673.0,993.5238331502586,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,127.0,673.0,991.5324614591626,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,128.0,673.0,989.5538082218609,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,129.0,673.0,987.5877369579479,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,130.0,673.0,985.6341132393006,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,131.0,673.0,983.6928046504579,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,132.0,673.0,981.7636807499304,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,133.0,673.0,979.8466130324188,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,134.0,673.0,977.9414748919129,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,135.0,673.0,976.0481415856484,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,136.0,673.0,974.1664901988981,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,137.0,673.0,972.296399610574,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
